"","name","year","month","unemprate"
"14989","Greene",2002,"January",4.9
"14990","Greene",2002,"February",4.3
"14991","Greene",2002,"March",4.5
"14992","Greene",2002,"April",3.7
"14993","Greene",2002,"May",3.3
"14994","Greene",2002,"June",3.7
"14995","Greene",2002,"July",3.4
"14996","Greene",2002,"August",3.7
"14997","Greene",2002,"September",3.5
"14998","Greene",2002,"October",3
"14999","Greene",2002,"November",3.4
"15000","Greene",2002,"December",3.8
"15001","Greene",2003,"January",4.6
"15002","Greene",2003,"February",4.2
"15003","Greene",2003,"March",4.5
"15004","Greene",2003,"April",3.9
"15005","Greene",2003,"May",3.6
"15006","Greene",2003,"June",4
"15007","Greene",2003,"July",4
"15008","Greene",2003,"August",4
"15009","Greene",2003,"September",3.4
"15010","Greene",2003,"October",2.8
"15011","Greene",2003,"November",3.5
"15012","Greene",2003,"December",3.9
"15013","Greene",2004,"January",4.5
"15014","Greene",2004,"February",4.5
"15015","Greene",2004,"March",5
"15016","Greene",2004,"April",4.1
"15017","Greene",2004,"May",3.9
"15018","Greene",2004,"June",4.4
"15019","Greene",2004,"July",4.2
"15020","Greene",2004,"August",4.1
"15021","Greene",2004,"September",3.7
"15022","Greene",2004,"October",3.6
"15023","Greene",2004,"November",4.1
"15024","Greene",2004,"December",4.5
"15025","Greene",2005,"January",5.7
"15026","Greene",2005,"February",5.7
"15027","Henry",2019,"September",2.5
"15028","Henry",2019,"October",2.2
"15029","Henry",2019,"November",2.5
"15030","Henry",2019,"December",2.9
"15031","Henry",2020,"January",3.7
"15032","Henry",2020,"February",3.3
"15033","Henry",2020,"March",3.5
"15034","Henry",2020,"April",11.6
"15035","Henry",2020,"May",8.9
"15036","Henry",2020,"June",7.5
"15037","Henry",2020,"July",5.6
"15038","Henry",2020,"August",4.6
"15039","Henry",2020,"September",3.9
"15040","Henry",2020,"October",3.1
"15041","Henry",2020,"November",3.5
"15042","Henry",2020,"December",3.8
"15043","Henry",2021,"January",4.5
"15044","Henry",2021,"February",4.5
"15045","Henry",2021,"March",4.1
"15046","Henry",2021,"April",3.7
"15047","Henry",2021,"May",4.1
"15048","Henry",2021,"June",4.6
"15049","Howard",2000,"January",4.4
"15050","Howard",2000,"February",4.2
"15051","Howard",2000,"March",4.2
"15052","Howard",2000,"April",3.4
"15053","Howard",2000,"May",2.8
"15054","Howard",2000,"June",3
"15055","Howard",2000,"July",2.5
"15056","Howard",2000,"August",2.6
"15057","Howard",2000,"September",2.7
"15058","Howard",2000,"October",2.4
"15059","Howard",2000,"November",2.9
"15060","Howard",2000,"December",3.5
"15061","Howard",2001,"January",4.8
"15062","Howard",2001,"February",4.2
"15063","Howard",2001,"March",4.5
"15064","Howard",2001,"April",3.7
"15065","Howard",2001,"May",2.4
"15066","Howard",2001,"June",2.9
"15067","Howard",2001,"July",2.3
"15068","Howard",2001,"August",2.5
"15069","Howard",2001,"September",2.4
"15070","Howard",2001,"October",2.5
"15071","Howard",2001,"November",3.2
"15072","Howard",2001,"December",4.2
"15073","Howard",2002,"January",5.5
"15074","Howard",2002,"February",5.6
"15075","Howard",2002,"March",5.6
"15076","Howard",2002,"April",4.7
"15077","Howard",2002,"May",2.7
"15078","Howard",2002,"June",3.9
"15079","Howard",2002,"July",3.4
"15080","Howard",2002,"August",3.2
"15081","Howard",2002,"September",3.2
"15082","Howard",2002,"October",3.1
"15083","Howard",2002,"November",3.8
"15084","Howard",2002,"December",4.7
"15085","Howard",2003,"January",6.1
"15086","Howard",2003,"February",5.5
"15087","Howard",2003,"March",5.3
"15088","Howard",2003,"April",4.7
"15089","Howard",2003,"May",3.7
"15090","Howard",2003,"June",3.9
"15091","Howard",2003,"July",3.8
"15092","Howard",2003,"August",3.8
"15093","Howard",2003,"September",3.8
"15094","Howard",2003,"October",3.4
"15095","Howard",2003,"November",3.6
"15096","Howard",2003,"December",4.6
"15097","Howard",2004,"January",5.9
"15098","Howard",2004,"February",5.6
"15099","Howard",2004,"March",5.6
"15100","Howard",2004,"April",4.3
"15101","Howard",2004,"May",3.9
"15102","Howard",2004,"June",4.4
"15103","Howard",2004,"July",4.2
"15104","Howard",2004,"August",4
"15105","Howard",2004,"September",4
"15106","Howard",2004,"October",3.8
"15107","Howard",2004,"November",4.2
"15108","Howard",2004,"December",5
"15109","Howard",2005,"January",6.1
"15110","Howard",2005,"February",5.7
"15111","Howard",2005,"March",5.7
"15112","Howard",2005,"April",4.3
"15113","Howard",2005,"May",3.9
"15114","Howard",2005,"June",4
"15115","Howard",2005,"July",3.5
"15116","Howard",2005,"August",3.6
"15117","Howard",2005,"September",4.1
"15118","Howard",2005,"October",3.6
"15119","Howard",2005,"November",4.1
"15120","Howard",2005,"December",4.7
"15121","Howard",2006,"January",5.1
"15122","Howard",2006,"February",4.5
"15123","Howard",2006,"March",4.5
"15124","Howard",2006,"April",3.5
"15125","Howard",2006,"May",2.9
"15126","Howard",2006,"June",3.3
"15127","Howard",2006,"July",3
"15128","Howard",2006,"August",3
"15129","Howard",2006,"September",3.1
"15130","Howard",2006,"October",2.8
"15131","Howard",2006,"November",3
"15132","Howard",2006,"December",4
"15133","Howard",2007,"January",5
"15134","Howard",2007,"February",4.9
"15135","Howard",2007,"March",4.5
"15136","Howard",2007,"April",3.7
"15137","Howard",2007,"May",3.5
"15138","Howard",2007,"June",3.4
"15139","Howard",2007,"July",3.2
"15140","Howard",2007,"August",3.1
"15141","Howard",2007,"September",3.1
"15142","Howard",2007,"October",2.7
"15143","Howard",2007,"November",2.7
"15144","Howard",2007,"December",4
"15145","Howard",2008,"January",4.5
"15146","Howard",2008,"February",4.5
"15147","Howard",2008,"March",4.5
"15148","Howard",2008,"April",3.7
"15149","Howard",2008,"May",3.2
"15150","Howard",2008,"June",4
"15151","Howard",2008,"July",7.9
"15152","Howard",2008,"August",3.9
"15153","Howard",2008,"September",3.8
"15154","Howard",2008,"October",4.2
"15155","Howard",2008,"November",4.6
"15156","Howard",2008,"December",7.1
"15157","Howard",2009,"January",11.3
"15158","Howard",2009,"February",11.2
"15159","Howard",2009,"March",10.2
"15160","Howard",2009,"April",9.1
"15161","Howard",2009,"May",8.6
"15162","Howard",2009,"June",8.4
"15163","Howard",2009,"July",7.6
"15164","Howard",2009,"August",7.8
"15165","Howard",2009,"September",7.6
"15166","Jones",2010,"January",8.5
"15167","Jones",2010,"February",8.4
"15168","Jones",2010,"March",8.3
"15169","Jones",2010,"April",6.4
"15170","Jones",2010,"May",5.9
"15171","Jones",2010,"June",5.9
"15172","Jones",2010,"July",5.7
"15173","Jones",2010,"August",5.6
"15174","Jones",2010,"September",5.5
"15175","Jones",2010,"October",5.2
"15176","Jones",2010,"November",5.5
"15177","Jones",2010,"December",6.6
"15178","Jones",2011,"January",8.1
"15179","Jones",2011,"February",7.8
"15180","Jones",2011,"March",7.2
"15181","Jones",2011,"April",5.5
"15182","Jones",2011,"May",5.4
"15183","Jones",2011,"June",5.7
"15184","Jones",2011,"July",5.3
"15185","Jones",2011,"August",5.4
"15186","Jones",2011,"September",5.1
"15187","Jones",2011,"October",4.8
"15188","Jones",2011,"November",5
"15189","Jones",2011,"December",5.6
"15190","Jones",2012,"January",6.9
"15191","Jones",2012,"February",6.8
"15192","Jones",2012,"March",6.1
"15193","Jones",2012,"April",4.9
"15194","Jones",2012,"May",4.7
"15195","Jones",2012,"June",5.1
"15196","Jones",2012,"July",5
"15197","Jones",2012,"August",4.9
"15198","Jones",2012,"September",4.5
"15199","Jones",2012,"October",4.4
"15200","Jones",2012,"November",4.6
"15201","Jones",2012,"December",5.4
"15202","Jones",2013,"January",7.4
"15203","Jones",2013,"February",6.8
"15204","Jones",2013,"March",6.6
"15205","Jones",2013,"April",5.5
"15206","Jones",2013,"May",4.9
"15207","Jones",2013,"June",4.9
"15208","Jones",2013,"July",4.7
"15209","Jones",2013,"August",4.7
"15210","Jones",2013,"September",4.4
"15211","Jones",2013,"October",4.3
"15212","Jones",2013,"November",4.5
"15213","Jones",2013,"December",5.1
"15214","Jones",2014,"January",7.2
"15215","Jones",2014,"February",6.9
"15216","Jones",2014,"March",6.6
"15217","Jones",2014,"April",4.7
"15218","Jones",2014,"May",4.4
"15219","Jones",2014,"June",4.5
"15220","Jones",2014,"July",4.8
"15221","Jones",2014,"August",4.4
"15222","Jones",2014,"September",3.9
"15223","Jones",2014,"October",3.5
"15224","Jones",2014,"November",3.5
"15225","Jones",2014,"December",4.6
"15226","Jones",2015,"January",6.1
"15227","Jones",2015,"February",5.9
"15228","Jones",2015,"March",5.6
"15229","Jones",2015,"April",4
"15230","Jones",2015,"May",3.5
"15231","Jones",2015,"June",3.4
"15232","Jones",2015,"July",3.5
"15233","Jones",2015,"August",3.4
"15234","Jones",2015,"September",3.2
"15235","Jones",2015,"October",3.1
"15236","Jones",2015,"November",3.4
"15237","Jones",2015,"December",4.4
"15238","Jones",2016,"January",6.1
"15239","Jones",2016,"February",5.8
"15240","Jones",2016,"March",5.4
"15241","Jones",2016,"April",4.4
"15242","Jones",2016,"May",3.9
"15243","Jones",2016,"June",4
"15244","Jones",2016,"July",3.8
"15245","Jones",2016,"August",3.8
"15246","Jones",2016,"September",3.4
"15247","Jones",2016,"October",3.2
"15248","Jones",2016,"November",3.1
"15249","Jones",2016,"December",4
"15250","Jones",2017,"January",6.1
"15251","Jones",2017,"February",5.3
"15252","Jones",2017,"March",4.9
"15253","Jones",2017,"April",3.7
"15254","Jones",2017,"May",3.2
"15255","Jones",2017,"June",3
"15256","Jones",2017,"July",3
"15257","Jones",2017,"August",3.1
"15258","Jones",2017,"September",2.8
"15259","Jones",2017,"October",2.4
"15260","Jones",2017,"November",2.7
"15261","Jones",2017,"December",3.4
"15262","Jones",2018,"January",5.3
"15263","Jones",2018,"February",4.8
"15264","Jones",2018,"March",4.5
"15265","Jones",2018,"April",3.3
"15266","Jones",2018,"May",2.3
"15267","Jones",2018,"June",2.5
"15268","Jones",2018,"July",2.5
"15269","Jones",2018,"August",2.3
"15270","Jones",2018,"September",2
"15271","Jones",2018,"October",1.8
"15272","Jones",2018,"November",1.9
"15273","Jones",2018,"December",3.4
"15274","Jones",2019,"January",4.8
"15275","Jones",2019,"February",4.5
"15276","Jones",2019,"March",4.7
"15277","Jones",2019,"April",3.1
"15278","Jones",2019,"May",2.5
"15279","Jones",2019,"June",2.8
"15280","Jones",2019,"July",2.8
"15281","Jones",2019,"August",2.6
"15282","Jones",2019,"September",2.3
"15283","Jones",2019,"October",2.2
"15284","Jones",2019,"November",2.6
"15285","Jones",2019,"December",3.6
"15286","Jones",2020,"January",5
"15287","Jones",2020,"February",4.7
"15288","Jones",2020,"March",5
"15289","Jones",2020,"April",11.4
"15290","Jones",2020,"May",8.5
"15291","Jones",2020,"June",7.2
"15292","Jones",2020,"July",6.1
"15293","Jones",2020,"August",4.9
"15294","Jones",2020,"September",4.4
"15295","Jones",2020,"October",3.1
"15296","Jones",2020,"November",3.7
"15297","Jones",2020,"December",4.1
"15298","Jones",2021,"January",5.7
"15299","Jones",2021,"February",6.3
"15300","Jones",2021,"March",5.3
"15301","Jones",2021,"April",4.1
"15302","Jones",2021,"May",4.2
"15303","Jones",2021,"June",4.6
"15304","Keokuk",2000,"January",5.2
"15305","Keokuk",2000,"February",4.9
"15306","Keokuk",2000,"March",4
"15307","Mahaska",2002,"March",4.8
"15308","Mahaska",2002,"April",4.3
"15309","Mahaska",2002,"May",3.7
"15310","Mahaska",2002,"June",4.6
"15311","Mahaska",2002,"July",4.8
"15312","Mahaska",2002,"August",4.4
"15313","Mahaska",2002,"September",4
"15314","Mahaska",2002,"October",3.9
"15315","Mahaska",2002,"November",4.5
"15316","Mahaska",2002,"December",5.1
"15317","Mahaska",2003,"January",5.9
"15318","Mahaska",2003,"February",5.4
"15319","Mahaska",2003,"March",5.3
"15320","Mahaska",2003,"April",4.8
"15321","Mahaska",2003,"May",4.6
"15322","Mahaska",2003,"June",5.3
"15323","Mahaska",2003,"July",4.9
"15324","Mahaska",2003,"August",4.6
"15325","Mahaska",2003,"September",4.3
"15326","Mahaska",2003,"October",4
"15327","Mahaska",2003,"November",4.2
"15328","Mahaska",2003,"December",4.5
"15329","Mahaska",2004,"January",5.1
"15330","Mahaska",2004,"February",4.8
"15331","Mahaska",2004,"March",4.8
"15332","Mahaska",2004,"April",4
"15333","Mahaska",2004,"May",4.1
"15334","Mahaska",2004,"June",4.7
"15335","Mahaska",2004,"July",4.5
"15336","Mahaska",2004,"August",4.5
"15337","Mahaska",2004,"September",4.4
"15338","Mahaska",2004,"October",4.1
"15339","Mahaska",2004,"November",4.1
"15340","Mahaska",2004,"December",4.3
"15341","Mahaska",2005,"January",5.1
"15342","Mahaska",2005,"February",5
"15343","Mahaska",2005,"March",4.5
"15344","Mahaska",2005,"April",4
"15345","Mahaska",2005,"May",3.9
"15346","Mahaska",2005,"June",4.2
"15347","Mahaska",2005,"July",4.1
"15348","Mahaska",2005,"August",3.9
"15349","Mahaska",2005,"September",4.1
"15350","Mahaska",2005,"October",4.1
"15351","Mahaska",2005,"November",4.3
"15352","Mahaska",2005,"December",4.6
"15353","Mahaska",2006,"January",4.8
"15354","Mahaska",2006,"February",4.6
"15355","Mahaska",2006,"March",3.8
"15356","Mahaska",2006,"April",3.3
"15357","Mahaska",2006,"May",3.1
"15358","Mahaska",2006,"June",3.7
"15359","Mahaska",2006,"July",3.8
"15360","Mahaska",2006,"August",3.6
"15361","Mahaska",2006,"September",3.5
"15362","Mahaska",2006,"October",3.1
"15363","Mahaska",2006,"November",3.1
"15364","Mahaska",2006,"December",3.4
"15365","Mahaska",2007,"January",4.1
"15366","Mahaska",2007,"February",4.3
"15367","Mahaska",2007,"March",4.1
"15368","Mahaska",2007,"April",3.6
"15369","Mahaska",2007,"May",3.4
"15370","Mahaska",2007,"June",3.7
"15371","Mahaska",2007,"July",3.7
"15372","Mahaska",2007,"August",3.6
"15373","Mahaska",2007,"September",3.4
"15374","Mahaska",2007,"October",3
"15375","Mahaska",2007,"November",3.1
"15376","Mahaska",2007,"December",3.5
"15377","Mahaska",2008,"January",4.4
"15378","Mahaska",2008,"February",4.6
"15379","Mahaska",2008,"March",4.4
"15380","Mahaska",2008,"April",3.9
"15381","Mahaska",2008,"May",4
"15382","Mahaska",2008,"June",4.6
"15383","Mahaska",2008,"July",4.4
"15384","Mahaska",2008,"August",4.5
"15385","Mahaska",2008,"September",4.4
"15386","Mahaska",2008,"October",4.3
"15387","Mahaska",2008,"November",4.6
"15388","Mahaska",2008,"December",6
"15389","Mahaska",2009,"January",8.6
"15390","Mahaska",2009,"February",9.5
"15391","Mahaska",2009,"March",9.7
"15392","Mahaska",2009,"April",8.4
"15393","Mahaska",2009,"May",8.3
"15394","Mahaska",2009,"June",8.3
"15395","Mahaska",2009,"July",7.9
"15396","Mahaska",2009,"August",10.5
"15397","Mahaska",2009,"September",7.1
"15398","Mahaska",2009,"October",6.7
"15399","Mahaska",2009,"November",6.7
"15400","Mahaska",2009,"December",7.5
"15401","Mahaska",2010,"January",8.5
"15402","Mahaska",2010,"February",8.8
"15403","Mahaska",2010,"March",8.3
"15404","Mahaska",2010,"April",6.9
"15405","Mahaska",2010,"May",6.3
"15406","Mahaska",2010,"June",6.5
"15407","Mahaska",2010,"July",6.7
"15408","Mahaska",2010,"August",6.3
"15409","Mahaska",2010,"September",6.2
"15410","Mahaska",2010,"October",5.7
"15411","Mahaska",2010,"November",6
"15412","Mahaska",2010,"December",6.4
"15413","Mahaska",2011,"January",7.5
"15414","Mahaska",2011,"February",7.2
"15415","Mahaska",2011,"March",6.8
"15416","Mahaska",2011,"April",5.3
"15417","Mahaska",2011,"May",5.3
"15418","Mahaska",2011,"June",6.1
"15419","Mahaska",2011,"July",5.7
"15420","Mahaska",2011,"August",6
"15421","Mahaska",2011,"September",5.6
"15422","Mahaska",2011,"October",5.1
"15423","Mahaska",2011,"November",5
"15424","Mahaska",2011,"December",5.7
"15425","Mahaska",2012,"January",6.4
"15426","Mahaska",2012,"February",6.5
"15427","Mahaska",2012,"March",5.9
"15428","Mahaska",2012,"April",4.9
"15429","Mahaska",2012,"May",5
"15430","Mahaska",2012,"June",5.2
"15431","Mahaska",2012,"July",5.3
"15432","Mahaska",2012,"August",5.1
"15433","Mahaska",2012,"September",4.6
"15434","Mahaska",2012,"October",4.4
"15435","Mahaska",2012,"November",4.2
"15436","Mahaska",2012,"December",4.9
"15437","Mahaska",2013,"January",5.9
"15438","Mahaska",2013,"February",5.9
"15439","Mahaska",2013,"March",5.6
"15440","Mahaska",2013,"April",4.7
"15441","Howard",2009,"October",7.9
"15442","Howard",2009,"November",7.4
"15443","Howard",2009,"December",8.1
"15444","Howard",2010,"January",9.1
"15445","Howard",2010,"February",8.8
"15446","Howard",2010,"March",8.2
"15447","Howard",2010,"April",6.7
"15448","Howard",2010,"May",6.4
"15449","Howard",2010,"June",5.9
"15450","Howard",2010,"July",5.7
"15451","Howard",2010,"August",5.6
"15452","Howard",2010,"September",5.4
"15453","Howard",2010,"October",4.8
"15454","Howard",2010,"November",5.1
"15455","Howard",2010,"December",5.8
"15456","Howard",2011,"January",7.2
"15457","Howard",2011,"February",7
"15458","Howard",2011,"March",6.5
"15459","Howard",2011,"April",5.5
"15460","Howard",2011,"May",5.1
"15461","Howard",2011,"June",5.5
"15462","Howard",2011,"July",5
"15463","Howard",2011,"August",5.1
"15464","Howard",2011,"September",4.7
"15465","Howard",2011,"October",4.4
"15466","Howard",2011,"November",4.3
"15467","Howard",2011,"December",5.2
"15468","Howard",2012,"January",6.4
"15469","Howard",2012,"February",7
"15470","Howard",2012,"March",6.1
"15471","Howard",2012,"April",4.4
"15472","Howard",2012,"May",4.2
"15473","Howard",2012,"June",4.4
"15474","Howard",2012,"July",4.2
"15475","Howard",2012,"August",3.9
"15476","Howard",2012,"September",3.5
"15477","Howard",2012,"October",3.5
"15478","Howard",2012,"November",3.4
"15479","Howard",2012,"December",4.5
"15480","Howard",2013,"January",6.4
"15481","Howard",2013,"February",6.3
"15482","Howard",2013,"March",6.2
"15483","Howard",2013,"April",5.4
"15484","Howard",2013,"May",4.2
"15485","Howard",2013,"June",4.2
"15486","Howard",2013,"July",4
"15487","Howard",2013,"August",3.9
"15488","Howard",2013,"September",3.7
"15489","Howard",2013,"October",3.5
"15490","Howard",2013,"November",3.5
"15491","Howard",2013,"December",4.3
"15492","Howard",2014,"January",5.7
"15493","Howard",2014,"February",5.7
"15494","Howard",2014,"March",5.2
"15495","Howard",2014,"April",4.2
"15496","Howard",2014,"May",3.7
"15497","Howard",2014,"June",3.6
"15498","Howard",2014,"July",3.5
"15499","Howard",2014,"August",3.4
"15500","Howard",2014,"September",3.3
